,text_entry,label,tokenized_text
3088,previously grimaldi held 4643 pct stake finnish company following takeover bid launched november 2006,0,"[285, 1299, 455, 1, 67, 149, 6, 3, 279, 1260, 940, 865, 255, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3089,price talk midmarket swaps plus 105 bps area leads barclays bnpp ubs cba,0,"[105, 2748, 2956, 1, 1169, 2210, 4699, 125, 4138, 2162, 1, 3529, 4655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3090,prior transaction whose financial terms disclosed alma media owned 40 kotikokki net,0,"[1545, 184, 1671, 42, 337, 504, 319, 103, 645, 249, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3091,production facilities 6 july 2010 finnish investment group neomarkka oyj hel nembv said today buy former production facilities kuitu finland ltd part negotiations option invest specialty cellulose fiber business,0,"[44, 527, 159, 328, 24, 6, 61, 12, 1398, 22, 51, 2941, 4, 35, 367, 1302, 44, 527, 2436, 11, 131, 81, 196, 241, 554, 965, 3256, 1434, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3092,products include consumer electronics devices mobile phones accessories settop boxes flat panel tvs well system solutions products infrastructure systems modules industrial segment products,0,"[43, 179, 592, 180, 388, 41, 518, 1242, 3738, 3275, 2494, 2374, 1929, 62, 121, 55, 43, 452, 108, 2399, 192, 603, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3093,proha plc euronext 7327 announced today 19 may fullyowned subsidiary safran software solutions agreed sell 49 share safran north america llc sna holding investment group based norway,0,"[1987, 102, 3136, 4875, 113, 35, 306, 137, 3093, 169, 1965, 101, 55, 262, 215, 950, 25, 1965, 300, 333, 1406, 3699, 471, 61, 12, 139, 723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3094,proha plc euronext 7327 announced today 19 may fullyowned subsidiary safran software solutions agreed sell 49 share safran north america llc sna holding investment group based norway,0,"[1987, 102, 3136, 4875, 113, 35, 306, 137, 3093, 169, 1965, 101, 55, 262, 215, 950, 25, 1965, 300, 333, 1406, 3699, 471, 61, 12, 139, 723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3095,proline plus available adjustable single multichannel models fixed volume singlechannel models volume ranges 01 micro litres 10 ml,0,"[2872, 1169, 234, 1, 1709, 1, 1182, 561, 351, 1, 1182, 351, 3859, 1041, 2404, 1407, 93, 4047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3096,protalix closed 1071 friday american stock exchange giving market cap 827 million,0,"[1748, 568, 1, 316, 1026, 72, 118, 1826, 28, 1022, 4865, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3097,protalix developing genetically engineered proteins plant cells,0,"[1748, 565, 4323, 4464, 3876, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3098,purchase 12mp snapper nothing else,0,"[354, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3099,rd loan,0,"[973, 768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3100,radiation today full service house expert radiation nuclear safety issues,0,"[2857, 35, 526, 56, 691, 2511, 2857, 1556, 901, 1586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3101,raisio site main production plants well company headquarters,0,"[639, 513, 428, 44, 357, 62, 3, 1420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3102,rapala vmc corporation rapala finlandbased company engaged manufacture distribution fishing equipment accessories,0,"[465, 1132, 46, 465, 773, 3, 1618, 766, 256, 1003, 89, 1242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3103,rautalinko resposnible also mobility services job division continued marek hintze,0,"[3854, 1, 26, 1399, 27, 993, 246, 591, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3104,recently company decided build second identical plant site due commissioned toward end 2008,0,"[637, 3, 433, 619, 91, 3048, 54, 513, 245, 2134, 3562, 104, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3105,retail chain suomen lñhikauppa given index 58 airline sas 58 teliasonera broadband 61 german retail chain lidl 61 tele finland mobile subscriptions 61 tallink shipping line 63 power company helsinki energy 63,0,"[253, 332, 798, 1, 732, 497, 2190, 946, 2819, 2190, 375, 620, 1124, 1300, 253, 332, 1, 1124, 1, 11, 41, 1056, 1124, 1692, 514, 132, 1034, 207, 3, 33, 174, 1034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3106,risto jalo chief executive dormus print also owner remainder company keep position acquisition,0,"[1968, 1, 477, 473, 1, 2359, 26, 609, 1973, 3, 2038, 299, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3107,rlnordic part raiffeisenbankinggroup austria subsidiary raiffeisenleasing gmbh austria,0,"[1, 81, 1, 1471, 169, 1, 1422, 1471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3108,rockwell collins provider flight deck cabin information management solutions business aircraft operators,0,"[1, 1, 220, 3100, 1, 4680, 144, 82, 55, 19, 2177, 448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3109,business sectors building construction infrastructure construction technical building services,0,"[19, 900, 79, 58, 452, 58, 749, 79, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3110,salcomp manufacturing oy pay eur 35 million cash salcomp connection implementation sale transfer business,0,"[850, 147, 70, 643, 2, 417, 8, 194, 850, 1627, 1197, 189, 419, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3111,sampo housing loan bank unit finland sampo bank priced eur1bn usd1 3 bn bond 99889 reuters reported,0,"[380, 1198, 768, 47, 76, 11, 380, 47, 1, 4440, 2237, 110, 478, 881, 1, 1734, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3112,sampo plc jarmo salonen head investor relations group communications tel 358 10 516 0030 distribution nasdaq omx helsinki principal media financial supervisory authority announcement distributed thomson reuters behalf thomson reuters clients,0,"[380, 102, 1584, 3779, 472, 613, 2339, 12, 258, 958, 835, 93, 1, 1, 256, 610, 74, 33, 1990, 103, 42, 2753, 1470, 665, 2107, 955, 1734, 3291, 955, 1734, 659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3113,san francisco marketwatch nokia corp world largest cellphone maker using consumer electronics show las vegas introduce highend thin folding phone according media report monday,0,"[2316, 4342, 2969, 39, 227, 161, 170, 4651, 97, 443, 592, 180, 2305, 1, 1, 1809, 1, 3580, 3099, 229, 49, 103, 136, 647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3114,sanoma magazines international invite shareholders holding approximately 15 shares sell shares,0,"[399, 2027, 204, 2450, 238, 471, 119, 126, 29, 215, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3115,scanfil plc global contract manufacturer systems supplier communication industrial electronics,0,"[447, 102, 117, 38, 190, 108, 236, 699, 192, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3116,schwalm outoteccom eila paatela vice president corporate communications tel 358 20 529 2004 mobile 358 400 817198 email eila,0,"[1, 3978, 2535, 3971, 709, 202, 434, 258, 958, 835, 111, 4897, 219, 41, 835, 2652, 4866, 873, 2535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3117,sdm offers general rental equipment aluminium scaffolding power generator hoists customers construction sector,0,"[3760, 550, 268, 420, 89, 1329, 2816, 207, 1, 1, 66, 58, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3118,services supplier efore plc streamline operations finland us finnish electronic systems services supplier efore plc omx helsinki efo1v said tuesday 3 february initiated statutory negotiations regarding streamlining operations finland,1,"[27, 236, 933, 102, 1947, 36, 11, 69, 6, 564, 108, 27, 236, 933, 102, 74, 33, 3161, 4, 539, 110, 205, 1812, 1700, 196, 1739, 2284, 36, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3119,seventythree also extensive training products built latest archestra technologies wonderware system platform,0,"[1, 26, 1837, 1141, 43, 392, 687, 1, 462, 2221, 121, 579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3120,simultaneously alma media purchased 35 share arena interactive subsidiary arena partners focus mobile solutions development,0,"[1710, 319, 103, 1747, 417, 25, 1652, 2453, 169, 1652, 720, 342, 41, 55, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3121,simultaneously merger plan another merger plan signed according suomen projektivuokraus oy subsidiary vtmrakennuskonevuokraamo oy would merged vtmrakennuskonevuokraamo oy,0,"[1710, 1083, 358, 623, 1083, 358, 99, 49, 798, 1, 70, 169, 3479, 70, 73, 1782, 3479, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3122,singapore may 2011 1 july 2010 finnish air carrier finnair oyj hel fia1s said today open daily route singapore 30 may 2011 part growth strategy asia,1,"[2303, 137, 106, 80, 328, 24, 6, 1475, 1115, 365, 22, 51, 4373, 4, 35, 911, 781, 968, 2303, 142, 137, 106, 81, 127, 251, 702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3123,far known sell shares owns personally,0,"[1004, 991, 215, 29, 721, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3124,solidium holds 50 per cent shares solidium oy acquired 50 per cent shares tieto corporation approximately eur 58 million,0,"[1518, 920, 371, 45, 348, 29, 1518, 70, 272, 371, 45, 348, 29, 1143, 46, 119, 2, 2190, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3125,38 mln euro 52 mln base acquisition price paid cash rest subscription offering total 850000 new ixonos shares,0,"[952, 15, 32, 1480, 15, 479, 129, 105, 608, 194, 1736, 540, 424, 40, 1, 18, 994, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3126,layoffs implemented using parttime employment contracts,0,"[469, 1814, 443, 3956, 932, 435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3127,sonoco products co us packaging company said friday bought 75 percent italy demolli industria cartaria spa already,0,"[1, 43, 824, 69, 422, 3, 4, 316, 622, 832, 48, 995, 1, 1, 1, 3687, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3128,sponda property investment company specialising commercial properties largest cities finland russia,0,"[753, 544, 61, 3, 1515, 436, 605, 170, 1636, 11, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3129,st petersburg oct 14 primetass finnish tire producer nokian tyres plans invest 50 million euros expansion tire plant city vsevolozhsk russia leningrad region 2011 company president kim gran told reporters thursday,1,"[282, 309, 808, 321, 1, 6, 3572, 805, 983, 954, 240, 554, 371, 8, 135, 656, 3572, 54, 366, 3480, 85, 4130, 339, 106, 3, 202, 4173, 4307, 710, 1971, 573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3130,stichting pensioenfonds abp 4 118 122 shares representing 519 share capital voting rights,0,"[1, 1, 1243, 140, 2209, 1908, 29, 718, 4898, 25, 59, 334, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3131,stockholm 3 march 2011 cybercom cybercom group hightech consultancy offers global sourcing endtoend solutions,0,"[799, 110, 166, 106, 2115, 2115, 12, 3057, 1224, 550, 117, 2295, 2099, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3132,stockmann swedish sector company ab lindex entered agreement september 30 2007 whereby stockmann whollyowned subsidiary make public tender offer lindex issued shares,1,"[398, 199, 195, 3, 394, 2033, 931, 60, 130, 142, 21, 1492, 398, 3455, 169, 276, 489, 1688, 266, 2033, 408, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3133,stora enso also meetings labor authorities employment economic development centres representatives government order find solutions,0,"[214, 243, 26, 2962, 4151, 1327, 932, 819, 78, 2147, 2840, 524, 71, 1432, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3134,stora enso oyj largest papermaker october said would close four mills,-1,"[214, 243, 22, 170, 1, 146, 4, 73, 508, 387, 914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3135,subscribers china unicom nation second largest mobile phone operator china mobile expected release pictures videos blog internet via mobile phones march 2008,0,"[1943, 175, 3523, 4030, 91, 170, 41, 229, 549, 175, 41, 94, 164, 1, 3494, 4717, 363, 335, 41, 518, 166, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3136,sunrise resources operates russian nearshore development markets whollyowned russian subsidiary 80 personnel russia,0,"[3638, 542, 519, 239, 1, 78, 114, 3455, 239, 169, 538, 254, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3137,swiss bank credit suisse international act investor locomotive manufacturing plant astana administration said,0,"[3621, 47, 318, 3641, 204, 1030, 613, 1, 147, 54, 4774, 624, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3138,talvivaara mining company plc talvivaara mining lse talv finlandbased nickel mining business installed second production line metals recovery plant june 9 2010,0,"[632, 986, 3, 102, 632, 986, 4094, 1, 773, 1177, 986, 19, 1293, 91, 44, 132, 860, 1743, 54, 277, 167, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3139,talvivaara mining company plc talvivaara mining company internationally significant base metals producer primary focus nickel zinc using technology known bioheapleaching extract metals ore,0,"[632, 986, 3, 102, 632, 986, 3, 2451, 237, 479, 860, 805, 1991, 342, 1177, 1488, 443, 52, 991, 4724, 4393, 860, 980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3140,tampere science parks finnish company owns leases builds office properties specialises facilities technologyoriented businesses,0,"[844, 1160, 2908, 6, 3, 721, 4136, 2154, 177, 605, 1705, 527, 1, 593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3141,target company tieto corporation business identity code 01011385 date change holding 22 january 2010 portion shares votes current group holding oppohjola group central cooperative opk 2982 587 shares represents 414 shares voting rights,0,"[296, 3, 1143, 46, 19, 2059, 1869, 1, 737, 660, 471, 291, 156, 24, 1754, 29, 1346, 330, 12, 471, 2382, 12, 391, 1861, 1, 1, 2646, 29, 1529, 3370, 29, 334, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3142,technopolis approximately 130 customer companies jyvaskyla,0,"[711, 119, 1484, 269, 50, 992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3143,tecnomen headquartered espoo finland develops messaging charging solutions telecomms operators service providers worldwide,0,"[1053, 329, 615, 11, 1450, 1570, 825, 55, 2746, 448, 56, 1167, 746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3144,tecnomen solution used prepaid postpaid billing charging rating voice video calls data traffic kind content services mobile fixed networks,0,"[1053, 154, 294, 1548, 2362, 1649, 825, 1382, 888, 571, 938, 124, 336, 1803, 475, 27, 41, 561, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3145,tecnomen system features new range valueadded services prepaid postpaid billing charging rating voice calls data traffic kind content services mobile fixed networks,0,"[1053, 121, 4379, 18, 273, 2713, 27, 1548, 2362, 1649, 825, 1382, 888, 938, 124, 336, 1803, 475, 27, 41, 561, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3146,teliasonera subsidiary mobile operator emt estonia created world first mobile identification service makes possible vote via mobile phone,0,"[375, 169, 41, 549, 4470, 411, 1857, 161, 30, 41, 4257, 56, 583, 1753, 1675, 335, 41, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3147,teliasonera said 100 million invested next year region bring mobile coverage 90 nepal population,1,"[375, 4, 307, 8, 1193, 286, 17, 339, 827, 41, 2561, 949, 1, 3912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3148,temporary layoffs affecting entire workforce also implemented,-1,"[599, 469, 1, 616, 2220, 26, 1814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3149,teollisuuden voima oyj finnish utility known tvo said shortlisted mitsubishi heavy euapwr model along reactors areva toshiba corp ge hitachi nuclear energy korea hydro nuclear power co,0,"[3590, 2704, 22, 6, 1347, 991, 2246, 4, 1, 4049, 3064, 1, 913, 1893, 2853, 1, 1, 227, 4326, 1, 1556, 174, 1801, 4262, 1556, 207, 824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3150,terms acquisition disclosed,0,"[337, 129, 504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3151,terms disclosed,0,"[337, 504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3152,thanks development system enables trace origin palm oil uses knows exactly palm oil produced,0,"[1258, 78, 121, 617, 1, 1, 1390, 155, 1348, 4169, 4413, 1390, 155, 852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3153,19200square metre technology center located near university tampere central tampere,0,"[1, 2406, 52, 259, 584, 763, 1499, 844, 391, 844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3154,5000 megawatt wind farm planned raahe would built offshore front ruukki raahe works,0,"[4902, 1, 1343, 2090, 607, 1745, 73, 392, 1394, 1829, 216, 1745, 837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3155,acquired plant annual capacity 300000 tonnes production sold domestic customers,0,"[272, 54, 120, 182, 2655, 445, 44, 378, 777, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3156,acquisition expected take place end august 2007,0,"[129, 94, 376, 359, 104, 217, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3157,acquisition avc systemhaus majority stake cableway increase number teleste personnel 250,0,"[129, 4762, 3619, 1085, 149, 4679, 64, 115, 396, 254, 1246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3158,acquisition financed 256 billion debt arranged goldman sachs co,0,"[129, 3109, 2657, 128, 1218, 3315, 2075, 1966, 824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3159,airline targeting travel agents tour operators travel management companies raise awareness first targeting consumers added,0,"[946, 1936, 1049, 4823, 1, 448, 1049, 82, 50, 1066, 4759, 30, 1936, 507, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3160,annual report contains financial statements consolidated financial statements report board directors auditor report,0,"[120, 136, 1626, 42, 964, 696, 42, 964, 136, 75, 247, 1, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3161,annual report sent automatically shareholders holding least 2000 sampo plc shares,0,"[120, 136, 2801, 3306, 238, 471, 1089, 1248, 380, 102, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
